longitude,latitude,zone
11.97697277,44.41630012,E
11.82581789,44.38882779,E
11.76902039,44.22134642,E
11.62307624,44.22351906,E
11.79894865,44.31911226,E
12.3498153,44.26092823,E
11.82906464,44.51266493,E
11.94221614,44.38439045,E
11.88279721,44.28543714,E
11.9593004,44.46802428,E
11.9114825,44.42083388,E
11.82821317,44.44657069,E
12.19913937,44.41722492,E
11.72454789,44.27615818,E
12.03289251,44.37242208,E
11.86165453,44.44233184,E
11.84375254,44.36017093,E
11.9768623,43.8578076,E
12.13425106,44.14891351,E
12.35456963,44.03146437,E
11.95002717,44.1760681,E
12.24217492,44.13654899,E
12.39544168,44.19953513,E
11.93825799,44.00686055,E
11.88746782,44.12161957,E
12.04068608,44.22268559,D
12.12663769,44.18722836,D
11.91037026,43.9964232,E
12.33907227,44.12000641,E
12.38611016,44.1096172,E
12.32692236,44.07409338,E
12.06061678,44.12697469,E
12.19584445,43.95701341,E
11.79260095,44.15627344,E
12.30424275,44.08351204,E
11.78091956,44.02586511,E
11.98050097,44.10181434,E
11.77569302,43.97641573,E
11.84223308,44.0614546,E
12.31808653,44.04188275,E
12.41549224,44.10703239,E
11.90795612,43.94689873,E
12.14086214,43.9185833,E
12.39908408,44.09209836,E
12.30013583,44.0048826,E
11.7437038,44.07935407,E
12.0058776,43.79564841,F
12.67087178,43.61673002,E
12.41964013,43.55830201,E
12.57175016,43.82118648,E
12.37562574,43.7170107,E
12.29461948,43.6581701,E
12.64801492,43.54638176,E
12.62723295,43.4736579,E
12.33599429,43.78121521,E
12.88376809,43.76458096,E
13.01966068,43.84340093,E
12.64528129,43.6764905,E
12.80571229,43.68885252,E
12.90097388,43.63196171,E
12.3774383,43.76458228,E
12.73891053,43.51462189,E
12.75648023,43.96658771,E
12.77300459,43.94077611,E
12.78293406,43.7371568,E
12.44098613,43.73047,E
12.44277531,43.80308276,E
12.33675362,43.64750954,E
12.49350427,43.87042655,E
12.85487947,43.79683666,E
12.9686012,43.67453553,E
13.09546209,43.75151916,E
12.6315798,43.8115456,E
12.41263275,43.84098868,E
12.80825569,43.81930079,E
12.35938073,43.841273,E
12.83320397,43.73506647,E
12.79076238,43.84907238,E
13.04518523,43.68986551,E
12.83598983,43.56288219,E
12.91345991,43.91014021,D
12.73335409,43.78031434,E
12.41513494,43.72416077,E
12.37740064,43.80420265,E
12.5103492,43.58882426,E
13.06950997,43.76311801,E
12.94543344,43.60342232,E
12.41326777,43.66489783,E
12.87103494,43.6848265,E
12.49531808,43.78094127,E
12.50930402,43.89243764,E
12.77061803,43.49085038,E
12.59263731,43.84623247,E
12.75319778,43.89794226,E
12.52426743,43.66837713,E
12.63729902,43.72512229,E
13.38580376,43.54337654,D
13.51887537,43.61675973,D
12.93959861,43.49999837,E
13.02473927,43.58080064,D
13.16682409,43.58043733,E
13.55302876,43.53092763,D
13.35275403,43.57820462,D
13.14606651,43.48783546,D
13.5465963,43.46452646,D
12.97676838,43.60724312,D
13.08135253,43.49458947,E
12.98515333,43.32074084,E
13.32555184,43.59973296,D
13.04772759,43.64884868,D
13.11567288,43.44555295,E
12.90472385,43.33626864,E
13.39392666,43.623291,D
13.35128311,43.43567741,D
12.93510378,43.42959914,E
13.24382689,43.52281933,D
13.60792879,43.44028357,D
13.11910582,43.47733777,E
13.03738719,43.47142461,E
13.25030883,43.5634831,D
13.06452723,43.526364,E
13.31022808,43.64008533,D
13.1385133,43.48144004,E
13.27097232,43.60058381,D
13.21405308,43.6011298,D
13.62151362,43.513472,D
13.44148054,43.52725632,E
13.48190682,43.48618905,D
13.15838859,43.61268103,D
13.05736333,43.60371382,D
13.0770505,43.51159656,E
13.39412242,43.52520561,D
13.06919258,43.48275533,E
13.20620835,43.57673897,D
13.17356825,43.45488092,D
13.31053369,43.49594448,D
12.85865231,43.43599892,E
13.21778017,43.71482786,D
13.03777268,43.5425796,D
13.01483261,43.44757996,D
13.61604009,43.52601874,D
13.18631858,43.43286075,E
13.13101333,43.39247319,E
13.34623812,43.36406969,D
13.23772508,43.16425472,D
13.22684641,42.99426104,E
13.22627038,43.13845473,D
13.06766302,43.13536473,E
13.26552578,43.13179596,D
13.05769967,43.21000258,D
13.15307613,42.89447489,E
13.25840962,43.10910049,E
13.21646831,43.3742808,E
13.72803,43.30668202,D
13.35670534,43.16387163,E
13.50886818,43.24818514,D
12.94616909,43.25145608,E
13.1565,43.0368,E
12.93168275,43.18864438,E
13.06808297,43.23946186,E
13.33794374,43.06735915,E
13.41619153,43.16610273,E
13.45307188,43.30023926,D
13.00951788,43.25661381,D
13.4808227,43.18600351,D
13.43593734,43.36375365,D
13.00115702,42.99356324,E
13.63525257,43.31684668,D
13.43975137,43.41191862,D
13.56712367,43.3443849,D
13.59427638,43.23601473,D
13.43937111,43.03117231,E
13.58002604,43.31468877,D
13.04405182,43.08209517,E
13.42374445,43.05657462,E
13.46562823,43.22102655,D
13.05038725,43.04432836,E
12.98484416,43.17878275,E
13.07883903,43.37471006,E
13.34760396,43.26782215,D
13.6648944,43.42983471,D
13.62025852,43.36625779,D
13.54883759,43.40383437,D
13.3674957,43.14304895,E
13.31672887,43.10801114,E
13.17711312,43.22885753,D
13.3954781,43.09929122,E
13.30106674,43.035477,E
12.94925569,43.14624647,E
13.18937283,43.17691964,E
12.9520226,43.07184653,E
13.28429984,43.20872655,D
13.31230423,43.31128023,D
13.37679031,43.19704423,D
13.13845668,42.9440838,E
13.08830764,42.93075813,E
13.40930458,42.76912283,E
13.8146435,42.94473063,D
13.66604194,42.89908619,D
13.29677295,42.77264083,E
13.57691135,42.85322304,D
13.68373044,43.03214724,D
13.71289574,42.86891296,D
13.62155661,42.93806266,E
13.72762244,42.89833352,D
13.74815942,42.87800984,D
13.41391783,42.9575834,E
13.68791015,42.98414793,E
13.85901545,43.0250875,D
13.63258423,42.82103982,D
13.49104814,42.9630041,E
13.86834111,42.98846372,D
13.68717844,42.83163236,D
13.79702416,43.05085704,D
13.79095317,42.89746968,D
13.60713303,42.98736823,E
13.5869669,42.97074448,E
13.7508984,43.051616,E
13.33299105,42.842195,E
13.32695984,42.89949543,E
13.83573683,42.92009938,D
13.691931,42.93519978,D
13.45855304,42.8993202,E
13.76264711,43.00016638,E
13.4752157,42.86126733,D
13.5609324,42.95452723,E
13.88291098,42.9436327,D
13.77341044,42.88933863,D
13.49282294,42.88118491,E
9.96815494,44.20934409,D
9.99442801,44.315389,E
10.09678309,44.07729932,D
10.17571802,44.20117148,E
10.13487911,44.2972261,E
9.93687773,44.33127853,E
10.1228326,44.23706089,E
10.0190589,44.13438049,E
10.03853952,44.26498452,E
10.14173829,44.03674425,D
10.17648313,44.01814629,D
9.9070755,44.32166365,E
9.94122257,44.20637426,E
9.88294832,44.37738694,E
9.95155878,44.23824409,D
9.95102604,44.2919847,D
9.76350258,44.35291688,F
10.67474472,43.81503652,D
10.59120328,44.01054783,E
10.48477616,44.0730479,E
10.54360068,43.97852311,E
10.30417448,43.93859723,D
10.33379883,44.15864597,E
10.57479954,43.84891682,D
10.32438676,44.12081249,F
10.41166069,44.11031578,E
10.41126782,44.14908854,E
10.52530192,44.0645269,E
10.16670554,43.96017596,D
10.45540829,44.11523789,E
10.4356557,44.0604687,E
10.50151366,43.84432282,D
10.34180619,43.86849625,D
10.20756436,44.17031081,F
10.41843796,44.07259333,E
10.6685708,43.85036404,D
10.41128318,43.96642357,E
10.30001696,44.18256511,E
10.2276881,43.95955549,D
10.41068576,44.13062789,E
10.6167067,43.83966221,D
10.34543881,44.16896414,E
10.22843772,43.99518964,D
10.29563014,43.99711505,F
10.28039662,44.1143894,E
10.24981154,43.8669427,D
10.64509707,43.92777564,E
10.39757231,44.15957668,E
11.00653402,43.90278508,D
10.72753655,43.87993288,D
10.89678764,43.81697342,D
10.87719405,43.82466175,D
10.77005514,43.9340605,E
10.74467251,43.9099152,E
10.81442271,43.8715962,D
11.02226655,43.93473923,D
10.68859305,43.90315898,D
10.79465882,43.87897547,D
10.91734146,43.933465,D
10.74744648,43.84275902,D
10.97861288,43.84759372,D
10.99899531,44.10404639,E
10.83198084,43.90559434,D
10.70907718,43.88171633,D
10.71950713,43.83917408,D
11.3193908,43.75141731,D
11.23857988,44.00043999,E
11.1711665,43.54173193,E
11.3876842,43.95478735,E
11.16719438,43.8650838,D
11.13783581,43.82056713,D
10.9764279,43.74246149,D
10.97130931,43.60573438,D
10.87757536,43.75966924,D
11.04076435,43.54777896,D
11.52362001,43.89150207,D
10.94718391,43.71908066,D
11.2931763,43.80686437,E
11.25588885,43.76923077,D
11.37882827,44.11760454,E
10.81008689,43.72861331,D
10.95316019,43.53861741,E
11.31715767,43.58324882,E
11.25440777,43.68573641,E
11.10606378,43.77012377,D
11.56720489,43.86010261,E
11.61276552,44.07546428,E
10.91225102,43.55227888,E
11.02076036,43.72947256,D
11.07533259,43.64312984,E
11.54729229,44.11226722,E
11.50636044,43.77024562,E
11.43986631,43.77581305,D
11.53638325,43.6825495,E
11.45352494,43.72206137,D
11.48791691,43.82663785,D
11.18439255,43.65656239,E
11.61961735,43.92627716,E
11.18133036,43.75822592,D
11.19842773,43.83219044,D
11.09755773,43.78238807,D
11.172685,43.56090425,E
11.28135672,43.90656867,E
11.46543614,43.93378303,E
10.92648684,43.78713658,D
10.59818454,43.2694391,D
10.61687906,43.05902779,D
10.23362865,42.74483726,C
10.38033226,42.743128,C
9.84226451,43.049924,C
10.60997361,43.16065888,D
10.51936525,43.31218404,C
10.47606442,43.58921788,D
10.3086781,43.55234873,D
10.16796514,42.79000005,D
10.19683023,42.80471612,C
10.52741432,42.92197069,C
10.39872636,42.76458226,C
10.33119908,42.8152666,C
10.42518064,42.81458647,C
10.39926162,42.81296376,C
10.47269194,43.40533113,D
10.53823511,43.100846,C
10.64398729,43.12836352,D
10.67910503,43.07925126,C
10.61983755,43.71011358,D
10.58735644,43.72731222,D
10.51568636,43.72555225,D
10.61566661,43.68299475,D
10.67864818,43.58386618,D
10.61552922,43.29725055,D
10.54927706,43.67654137,D
10.74523981,43.69969607,D
10.57548836,43.41197379,D
10.90600651,43.20690066,E
10.64255484,43.48583046,D
10.51604084,43.56700256,D
10.63299137,43.31332535,D
10.72851258,43.4750754,D
10.74815959,43.39200876,E
10.62778699,43.32635373,D
10.71524937,43.17700523,D
10.76042631,43.66858781,D
10.51010989,43.49126495,D
10.77307881,43.60482308,D
10.72104789,43.54800598,D
10.40127259,43.71553206,D
10.87381734,43.30011927,D
10.63360648,43.62021159,D
10.63600988,43.66392507,D
10.5997036,43.36468323,D
10.44248952,43.76334156,D
10.85239053,43.67940707,D
10.77839086,43.71143945,D
10.56481909,43.47250273,D
10.6923682,43.69866516,D
10.6760384,43.52463915,D
10.38659926,43.78159787,D
10.58439105,43.69975486,D
10.85941327,43.40170812,E
12.05683986,43.54052916,E
11.88228845,43.46642752,E
12.18557888,43.70640891,E
11.81814145,43.69445741,E
11.61688357,43.47908084,D
11.85984396,43.56342938,D
11.9857741,43.64399457,E
11.83563947,43.65159472,E
11.70459128,43.74104367,E
11.76321567,43.52756607,D
11.92386582,43.3416424,E
11.48906249,43.52369378,E
11.88026444,43.66138179,E
11.93500938,43.69971795,F
11.77091094,43.40321351,E
11.98505582,43.27511338,E
11.81847239,43.25248532,E
11.70929387,43.50769221,D
11.63153773,43.59331237,E
11.74707426,43.2754946,E
11.78635617,43.30513199,E
11.61990952,43.74012371,E
12.11189748,43.4855994,E
11.72533603,43.33138534,E
11.56746999,43.52360592,D
11.68589579,43.47055703,E
12.04174551,43.66849635,E
11.76530501,43.72453716,E
11.52962785,43.56673601,D
12.1413222,43.57014563,E
12.29696916,43.70841671,E
11.87028084,43.575559,D
11.78712862,43.60200466,E
11.58582871,43.55094739,D
11.67750649,42.8809692,E
11.55944599,43.2349413,D
11.48190606,43.13793178,D
11.04312925,43.34050477,E
11.28565793,43.47001172,E
11.50313661,43.34549126,D
11.61639322,43.00437783,E
11.90064548,42.96289227,D
11.83180864,43.05883948,E
11.08812438,43.15508188,E
11.94762106,43.01673334,D
11.11775175,43.42121405,D
11.43348047,43.46876092,D
11.78070207,43.09255459,D
11.21861104,43.3930625,D
11.42187191,43.23108759,D
11.17972512,43.13936806,D
11.39110337,43.16848863,D
11.69182147,42.84943624,E
11.67996125,43.07632711,E
11.14662795,43.46687289,D
11.37441024,43.48654044,E
11.76637984,42.89698978,E
11.04131758,43.26112158,E
11.60415849,43.2865348,D
11.87536298,42.87131921,E
11.04317837,43.46776788,D
11.60328179,43.06026966,D
11.86917024,42.9896017,E
11.33190988,43.31816374,D
11.73606159,43.21239106,D
11.22834289,43.28018779,D
11.77188985,43.16663712,D
11.66777341,43.1886534,E
11.4906,43.0592,E
11.53879434,42.87146264,E
11.27494204,42.88278613,D
11.42201384,42.45325601,D
11.53774028,42.89305163,E
11.69777485,42.77354029,E
10.87882923,42.76202972,D
11.39417166,42.89108419,D
11.28161679,42.99397382,D
10.75988154,42.92260165,D
10.90568187,42.92519152,D
11.11356398,42.76026757,D
10.90090066,42.36570981,D
11.29353658,42.59855637,D
11.51546068,42.58733998,E
10.88793453,43.05020006,E
11.11584279,42.43915327,C
11.01621415,43.13049342,E
11.20942799,42.43737248,C
11.66941633,42.63491609,E
11.50925451,42.78414266,E
11.16742825,43.01121349,E
11.5857496,42.83136068,E
11.33315036,42.68789328,E
10.8519372,42.90730227,D
11.55731399,42.92798751,E
11.71382965,42.68173237,E
10.85584758,43.14550719,E
11.54169139,42.73024835,E
12.61540396,43.07082764,E
12.48493174,43.01296467,E
12.60912589,42.9339354,D
12.7769285,42.82007685,D
12.58325585,42.99544132,D
13.01313943,42.71824629,E
12.67225912,42.8230519,E
12.05357675,43.1272779,D
12.91638888,42.81933452,E
12.1164701,43.49826711,E
12.0050632,42.95281727,E
12.23814701,43.45737865,E
12.43788685,42.89426307,E
12.28640075,43.12854903,E
12.71192029,43.35890844,E
12.41989716,42.98223798,D
12.703587,42.95569525,D
12.76164768,43.29433869,E
12.36643365,42.85753894,D
12.57717981,42.83371291,E
12.55584061,42.90919383,E
12.78482744,43.23094978,E
12.57875535,43.35352094,E
12.14336777,43.246024,E
12.20540863,43.14260687,D
12.33954166,42.91019962,D
12.52301353,42.77556262,E
12.35226566,42.84031952,E
12.65251997,42.89392022,E
12.9515888,42.65112459,E
12.16292237,43.43681364,E
12.3268388,43.36371769,E
12.79031861,43.11094788,E
13.09285285,42.7923616,E
12.07100814,43.02209431,E
12.10062935,43.02935621,E
12.13688363,43.18495083,D
12.38824699,43.1067584,E
12.08582134,42.97051088,E
12.43684299,43.44218931,E
12.93472332,42.71167666,E
13.0387186,42.87868098,E
12.17675249,43.54864869,E
12.83600807,42.73311656,E
12.66800081,43.40373635,E
12.83118953,42.71258733,D
12.92706915,42.88882783,E
12.74076941,43.3312836,E
12.67126173,42.99250937,D
12.73830119,42.73448355,E
12.40689673,42.7822488,E
12.43398052,43.0257264,D
12.74769941,42.87712949,E
12.07173598,43.20875849,E
12.32693492,43.30646239,E
12.60129441,43.15940657,D
12.86220539,42.76931597,E
12.75447309,43.0590367,E
12.54631473,42.69062742,D
11.97385887,42.81170398,E
12.29564824,42.58772713,D
12.41191794,42.55889701,D
12.76962517,42.58314672,D
12.28942454,42.51493803,D
12.2162764,42.67013123,D
12.56678631,42.40114111,D
11.97960194,42.70779275,E
12.00153506,42.7557424,E
12.01294186,42.86344686,D
12.78986721,42.62053296,D
12.06634307,42.83632012,E
12.3250503,42.50928609,D
12.29723847,42.62353076,D
12.33032186,42.57428706,E
12.4877868,42.64979219,D
12.28799914,42.66237686,D
12.76660902,42.59704856,D
12.09252585,42.92123817,E
12.05156237,42.91646062,E
12.51528967,42.5192581,D
12.10831017,42.71817773,D
12.47829719,42.4233429,D
12.10569682,42.86353142,E
12.3553855,42.49301561,D
12.84380126,42.58480961,E
12.10199382,42.68703342,E
12.54624736,42.61338039,D
12.26620541,42.86885453,E
12.66274663,42.49825057,E
12.64668751,42.56071258,D
12.42809534,42.65508185,E
11.86505396,42.74404371,E
11.82358342,42.46300273,D
12.09850331,42.62607501,E
12.06596285,42.25224905,D
12.19265891,42.21828248,D
12.30840046,42.46308252,D
12.02576207,42.27419127,D
11.98758564,42.64473634,D
12.25137261,42.49102137,E
12.42572011,42.21975805,D
12.2336513,42.3808029,E
11.74907335,42.46417405,D
11.90629883,42.54894033,D
12.17806154,42.25667881,D
12.2379676,42.32757149,E
12.26677248,42.33211081,E
12.36809312,42.24932447,D
12.20411325,42.64495596,D
12.12640548,42.55980332,E
11.76784122,42.50798961,D
12.41176641,42.28917672,D
12.18795854,42.60622651,D
12.3566403,42.34558918,D
12.29517695,42.33473421,D
12.44319267,42.2262545,D
11.72449715,42.55018022,D
12.4044919,42.3724145,D
11.85609185,42.64373853,E
12.20480114,42.57319312,D
11.87023789,42.67394823,E
11.75781453,42.54417034,E
11.8284298,42.62640578,E
12.10712247,42.63534826,E
11.92515695,42.53500095,D
11.6041783,42.35322958,D
12.03036871,42.5376144,E
11.89877735,42.26791669,D
12.30994148,42.19559259,D
12.34881332,42.2423702,D
11.81498404,42.69372417,E
12.13806733,42.15846313,E
12.38639201,42.46044511,D
11.82824744,42.5178869,E
11.83043541,42.75720626,E
12.21573343,42.291719,E
12.05294039,42.28352046,D
11.90609726,42.68559315,E
12.23472232,42.41892819,E
12.22484309,42.24202105,D
11.75823363,42.25445005,D
11.79232316,42.48041292,D
11.87564309,42.41671675,D
11.81838045,42.56920061,E
12.26395806,42.38378156,E
12.34649455,42.41815812,D
12.0952763,42.21630253,E
12.05352034,42.32081893,D
12.27807018,42.3838434,D
12.10473417,42.41738279,D
12.17422339,42.47031031,D
13.24768618,42.69478482,E
13.28838645,42.62938445,F
13.08020398,42.41753444,E
12.99672207,42.19569977,E
12.89269099,42.31825684,E
13.13254691,42.51224599,E
13.23257107,42.19338673,E
13.05849178,42.40560326,E
12.90354982,42.4682975,E
12.6467734,42.30787333,D
12.80366243,42.25184635,E
12.67030246,42.33795917,D
12.9643336,42.21549311,E
12.74269994,42.23191048,D
13.02993539,42.39477735,E
12.94815044,42.38666058,E
13.15983457,42.61761561,F
13.04828421,42.13642854,F
12.94777706,42.21208443,E
13.03707139,42.17488382,F
12.55272005,42.33544102,D
12.77970786,42.49898368,E
12.98572319,42.3234483,E
12.64234768,42.42362526,E
12.76654796,42.41074729,E
12.68643862,42.40618185,E
12.72925133,42.20952713,E
13.12550508,42.264822,F
12.59503004,42.29791477,D
12.80531328,42.2296654,E
12.76910487,42.45368971,E
12.80017121,42.52577061,E
12.9638991,42.56148656,E
12.96549467,42.27242688,E
12.48099427,42.36133088,D
13.0472278,42.22678804,F
13.05493259,42.45094662,F
12.75117077,42.24771216,E
12.68099168,42.38556136,E
12.59770719,42.36590805,D
12.85902262,42.23257917,E
12.81316502,42.28124115,E
12.77768379,42.32818184,E
12.69191102,42.244707,D
12.83216365,42.52584956,E
13.06948311,42.15574574,E
12.93747278,42.13155692,E
13.14849923,42.20605943,E
13.06836049,42.29456266,E
12.88579738,42.50213769,E
12.69180997,42.29507251,D
12.68365453,42.26459033,D
12.87711591,42.20187049,E
12.79532867,42.21582394,E
12.84551099,42.25290356,E
13.0962445,42.52345282,E
12.86205941,42.40488444,E
12.85515228,42.51603831,E
12.69233445,42.32080116,E
12.92576363,42.27421911,E
12.74561588,42.25748301,E
12.84210334,42.16506269,E
12.62266916,42.31971812,D
12.56568827,42.29775911,D
12.5948933,42.35584072,D
12.752368,42.21251146,D
12.86972234,42.26074633,E
12.63846745,42.35308155,D
13.00977455,42.137431,E
12.63579383,42.3862681,E
13.01996173,42.23963177,E
13.09728573,41.8843797,E
13.03208284,41.98200211,D
12.65870332,41.72911179,D
11.90213898,42.15653936,E
12.26978922,42.09291489,D
12.99038438,42.00933844,E
12.62871796,41.44805488,C
13.11410074,41.88021199,E
12.67058132,41.72002036,D
13.01652592,42.04140907,E
12.91536174,41.73866267,D
13.02804743,41.88107829,E
12.17562398,42.10335079,D
13.10813431,42.01844898,E
12.38325316,42.14081533,D
12.1035349,42.13666615,D
13.03756772,41.94185299,E
12.53927993,42.14078338,D
12.95234869,41.86207232,E
13.085303,41.60441817,D
12.88613851,41.90640585,E
12.65046085,41.74675972,D
12.86857387,41.97566126,E
12.50044876,42.1257946,D
12.89475264,41.8463723,E
12.93178739,41.81808415,D
12.98165037,41.94436521,E
13.06769786,41.98808485,F
12.09896835,41.99824253,D
12.9416369,41.96123855,E
12.96392369,42.05024048,E
11.79337907,42.09212993,C
12.58250291,42.19588589,D
13.00559155,41.73041246,D
12.75111571,41.83430617,D
12.59244302,42.17200417,D
12.59771008,42.25517909,D
12.40084704,42.08022139,D
12.68079241,41.80598978,D
12.82256314,41.87003789,D
13.05260268,41.69808256,D
12.97235401,41.83171814,D
12.69132211,41.70690415,D
12.99397258,41.93381754,E
13.11078959,41.6559423,E
12.66772877,41.78846097,D
12.72638633,42.000078,D
13.16781049,41.88747034,E
12.88606511,41.78562954,D
12.7029783,41.67976979,D
12.90172348,42.07436079,E
12.43629649,42.15986389,D
12.92375346,42.0319438,D
12.12824574,42.12945259,D
13.01686199,41.99465909,D
12.80724546,42.02299629,D
12.65860986,41.76970177,D
12.39943403,42.20466917,D
12.63722447,42.03370532,D
12.83070249,42.11099032,E
13.0395477,41.64954284,D
12.73887802,42.13494236,D
12.71666163,41.81560031,D
12.61624809,42.05132067,D
12.80593453,42.13726876,E
12.77393687,42.11659725,D
12.50441308,42.14283117,D
12.59725095,42.22864975,D
12.71442613,41.72015954,E
12.78665137,42.16202285,D
12.66141549,41.45748878,C
13.03247714,41.8607251,E
12.88915634,41.83942538,E
12.76511218,42.066546,D
12.91040936,42.09466158,E
12.95900084,41.90814687,E
12.89328898,41.88717142,E
12.50163468,41.67003149,D
12.57186287,42.25820276,D
12.52273093,42.09138788,D
12.48070804,42.20974459,D
12.99949492,42.0613698,E
13.02386774,41.95497407,E
12.94559134,41.84634046,E
12.70842384,41.76199841,E
12.89860198,42.05023163,E
12.76324846,41.79422359,E
13.02446967,41.91052219,E
13.06445203,41.87412437,E
12.48366723,41.89277044,D
12.99452797,42.02614365,E
12.44781552,42.10575247,D
12.93740404,41.98627446,E
12.87253225,41.91815747,D
12.84004589,42.01230773,E
11.85414402,42.0335655,C
12.71302578,42.03401823,D
12.51988081,42.23405018,E
12.9833423,41.88276576,E
12.95229741,42.00407117,E
13.02317379,41.69145242,E
13.09973738,41.92523064,D
12.79846907,41.9634984,D
11.93775828,42.14957732,D
12.61740749,42.2367824,D
12.24515101,42.15575986,D
13.23084982,41.9267951,E
12.99540737,42.08448991,E
12.91774603,41.77688498,D
12.77719681,41.68638171,D
12.891534,42.01448366,D
13.00664217,42.10031667,E
12.82963823,41.83986542,D
12.83261406,41.72792282,D
12.0699859,41.95487983,C
12.54537478,41.60929055,C
12.60168888,41.80288346,D
12.80070668,41.8214659,D
12.23686815,41.77221205,C
12.64816922,41.59415376,C
13.03225445,41.54933965,E
13.53023042,41.38979943,E
13.82274862,41.30023026,C
12.82827445,41.59277039,C
12.91320333,41.64241501,D
13.42990802,41.35691056,C
13.60592654,41.25568883,C
13.57195666,41.21336432,C
13.5312565,41.29091913,C
12.90368485,41.46759464,C
13.46182316,41.40949055,D
13.18067589,41.52275399,D
13.74656442,41.26245383,C
13.35115039,41.35296788,C
12.97252223,41.58528452,D
13.0440276,41.40822926,C
12.96868459,40.89486838,C
13.18065288,41.47400223,C
13.26105909,41.51691062,D
13.15533995,41.52611175,D
12.91986368,41.67836612,E
13.21249479,41.47982903,D
13.02490624,41.30012397,C
13.08869724,41.23348225,C
13.81401718,41.29983205,C
12.98383195,41.54973365,D
13.05876813,41.49794258,D
13.24168557,41.41424407,D
13.4361534,41.25734903,C
13.73422918,41.30554026,C
13.24878732,41.29189727,C
13.43304688,40.79636158,C
13.95216686,41.54312171,E
13.17302627,41.79186612,E
13.34210735,41.72647125,E
13.74263677,41.68776332,D
13.33578221,41.46812425,C
13.15452041,41.74393633,D
13.70399751,41.49248588,C
13.57406212,41.5877795,D
13.38767675,41.58376978,D
13.61079096,41.64812799,E
13.80035528,41.61982849,E
13.74885639,41.35424556,D
13.81174168,41.57825599,D
13.47086194,41.64313009,D
13.63445627,41.70351486,E
13.678822,41.73786216,E
13.72466715,41.62146632,D
13.71315701,41.63141639,D
13.83012821,41.49267611,C
13.55048133,41.67931153,D
13.75533546,41.37776072,D
13.69628897,41.53117816,D
13.40667433,41.50865805,D
13.33363716,41.5685648,D
13.51942338,41.54568915,C
13.90505228,41.48103896,D
13.60565991,41.55588125,D
13.36771371,41.76118715,E
13.6939922,41.5498351,E
13.77731912,41.34629044,D
13.68493518,41.38519021,D
13.52259063,41.50386136,D
13.25284809,41.69231575,D
13.32412179,41.89024232,F
13.22124822,41.80425759,E
13.54994777,41.61106913,D
13.67654778,41.67003168,D
13.35117166,41.63964569,E
13.28946381,41.72795166,E
13.79863898,41.65778491,E
13.27971133,41.53983203,D
13.31389882,41.79951641,E
13.57497154,41.678419,D
13.51586013,41.63904533,D
13.19702178,41.63783758,D
13.05934171,41.80489346,D
13.49201899,41.4679456,D
13.2438732,41.59212998,E
13.65572861,41.74971968,E
13.86717295,41.64682749,E
13.55871303,41.45170844,D
13.75034131,41.49737148,C
13.14554512,41.8301581,E
13.78895277,41.43728173,C
13.41527811,41.56545286,E
13.66537138,41.45740222,C
13.69687631,41.69339124,D
13.42648911,41.61271944,E
13.5837364,41.58753355,E
13.66861615,41.55183951,D
13.927667,41.61349672,E
13.81377968,41.70814975,E
13.76661817,41.40686611,C
13.55718757,41.50302084,D
13.86911698,41.39037063,C
13.8419098,41.36584859,D
13.83064469,41.40194816,C
13.86540818,41.53966434,C
13.63483503,41.60306777,E
13.93553502,41.46432341,D
13.09654728,41.84066558,E
13.85022232,41.67028051,E
13.14978577,41.67072454,D
13.61362757,41.72008003,E
13.49189605,41.60110077,D
13.22332679,41.60898643,D
13.77894017,41.55356649,E
13.26303686,41.78921542,E
13.39810945,41.62950876,D
13.2481053,41.86223006,E
13.27282046,41.77595255,E
13.40576692,41.44465676,D
13.81155025,41.36610154,D
13.91259942,41.55217081,E
13.41787776,41.69100425,E
13.70593287,41.67650371,E
13.3415973,41.77679317,E
13.837356,41.61381675,E
13.76979347,41.50910263,D
13.31096059,41.51691711,D
13.96868058,41.52461286,E
14.20351931,41.39076138,D
14.33616107,41.32713742,C
14.33676719,41.24491961,C
14.49379698,41.02554469,C
14.20627126,40.9730782,C
14.25034037,41.3005341,C
14.22849069,41.16032848,C
14.0780728,41.30426509,D
14.36567455,41.17756413,D
14.13101024,41.2155971,C
14.21035628,41.18289425,C
14.02597438,41.07353284,C
14.30075451,41.04196082,C
14.14610942,41.46926476,D
14.21085054,41.10762792,C
14.21700446,40.98895817,C
13.98181287,41.18743798,C
14.31119949,41.08218576,C
14.13055884,41.00735255,C
14.19437506,41.00234452,C
14.28855719,41.07477399,C
14.33240485,41.07465878,C
14.4530029,41.18239826,C
14.28435634,41.19769212,D
14.37791299,41.36675267,D
14.35762396,41.12028848,D
13.94094427,41.0346053,C
14.42434334,41.03971,C
14.23044571,40.96254438,C
14.15804795,41.45047076,D
13.99142237,41.33173758,D
14.27655605,41.07449401,C
14.30845696,41.27339687,C
14.1838485,41.45652512,D
14.23299177,41.21071714,D
14.05618895,41.18521699,C
14.17949932,40.99496906,C
14.22518593,41.46498739,E
13.95613005,41.34148314,D
14.19310542,41.20407654,D
14.44380863,41.29965161,D
14.09822789,41.09020288,C
14.23285595,40.98152228,C
14.24998246,41.45233405,E
14.28220876,41.2227652,D
14.19168991,40.96967738,C
14.27444243,41.06309777,C
14.38381932,41.03861142,C
14.2994533,41.03554506,C
14.03933051,41.31628332,D
